,county,PO_NAME,STATE,brewery_count,popDrinking,median_income,purchase_power,land_area_sqmi,brewery_capacity,brewery_density,tot_market_cap,carrying_cap_ratio,share_market_cap,split_market_cap,brewery_per_capita
1492,29017,Zalma,MO,0.0,10808.0,39152.555555555555,593.2762580857742,643.742,0,0.0,6412129.797391048,0.5,3206064,6412129,0.0
1493,29019,Sturgeon,MO,5.0,127293.0,56663.833333333336,629.5199113026963,934.324,10,0.005351462661774716,80133478.06945412,0.6000000000000001,48080086,13355579,3.927945762924906e-05
1494,29021,Stewartsville,MO,2.0,74336.0,58592.58823529412,715.0489071488921,731.874,2,0.002732710821808125,53153875.561820045,0.5000000000000002,26576937,17717958,2.6904864399483427e-05
1495,29023,Williamsville,MO,1.0,35472.0,32509.545454545456,487.234689684122,1004.509,2,0.0009955112398196532,17283188.912475176,1.0,17283188,8641594,2.819124943617501e-05
1496,29025,Polo,MO,1.0,23654.0,46819.2,592.3390200476799,879.35,1,0.0011372036163074999,14011187.18020782,0.0,0,7005593,4.22761477974127e-05
1497,29027,Williamsburg,MO,6.0,142663.0,54197.5,678.2714142710782,1942.558,10,0.003088710864746381,96764234.77415484,0.7,67734964,13823462,4.205715567456173e-05
1498,29029,Sunrise Beach,MO,0.0,71350.0,43444.833333333336,581.7127735140074,1682.6180000000004,3,0.0,41505206.39022443,0.3333333333333333,13835068,41505206,0.0
1499,29031,Whitewater,MO,3.0,84996.0,45595.63157894737,596.8299541741412,1454.086,4,0.002063151698042619,50728158.784985304,1.0,50728158,12682039,3.529577862487647e-05
1500,29033,Tina,MO,1.0,9125.0,46836.3,667.2435791948182,948.9780000000001,0,0.001053765208466371,6088597.660152716,0.5,3044298,3044298,0.00010958904109589041
1501,29035,Van Buren,MO,1.0,30201.0,36922.0,497.0096585709275,920.433,2,0.0010864451839514664,15010188.698500581,1.0,15010188,7505094,3.311148637462336e-05
1502,29037,Strasburg,MO,2.0,97363.0,59369.15789473684,630.8855216109461,1070.603,5,0.001868106104690534,61424907.04060654,0.6000000000000001,36854944,20474969,2.0541684212688597e-05
1503,29039,Sheldon,MO,0.0,15915.0,43589.555555555555,610.9901273288817,932.0790000000001,0,0.0,9723907.876439152,0.5,4861953,9723907,0.0
1504,29041,Triplett,MO,0.0,13516.0,42173.07692307692,611.6004191023502,1127.9750000000001,0,0.0,8266391.264587365,0.5,4133195,8266391,0.0
1505,29043,Walnut Shade,MO,1.0,109819.0,44700.375,535.9939969421833,1291.8709999999999,5,0.0007740710953338221,58862324.75019363,0.4,23544929,29431162,9.105892422986916e-06
1506,29045,Wyaconda,MO,0.0,7486.0,47285.125,720.2456484859741,622.5200000000001,0,0.0,5391758.924566003,0.5,2695879,5391758,0.0
1507,29047,Trimble,MO,10.0,222946.0,73776.29166666667,709.760261738952,650.4939999999999,17,0.015372931956328576,158238211.3136524,0.6470588235294118,102389430,14385291,4.485391081248374e-05
1508,29049,Turney,MO,0.0,38357.0,60062.583333333336,667.2823010462496,852.5789999999998,1,0.0,25594947.221230995,1.0,25594947,25594947,0.0
1509,29051,Saint Thomas,MO,1.0,59428.0,57514.1,740.6703971232812,690.608,5,0.0014479994439682137,44016560.36024235,0.4,17606624,22008280,1.6827084875816113e-05
1510,29053,Wooldridge,MO,0.0,50211.0,48267.26666666667,668.5979579069718,1300.9479999999999,2,0.0,33570972.06446696,0.5,16785486,33570972,0.0
1511,29055,Wesco,MO,1.0,49008.0,29503.69230769231,362.25560373160886,2118.29,2,0.000472078893824736,17753422.62767869,1.0,17753422,8876711,2.040483186418544e-05
1512,29057,Walnut Grove,MO,0.0,22875.0,44025.38461538462,597.4643547207017,1330.67,0,0.0,13666997.114236053,0.5,6833498,13666997,0.0
1513,29059,Windyville,MO,1.0,43932.0,40426.07142857143,581.5098496852502,1411.3400000000004,2,0.0007085464877350601,25546890.71637241,1.0,25546890,12773445,2.276245106073022e-05
1514,29061,Winston,MO,1.0,34692.0,44289.705882352944,624.4887119865235,1575.3010000000002,1,0.0006347993177176932,21664762.396236476,0.0,0,10832381,2.882508935777701e-05
1515,29063,Weatherby,MO,0.0,17590.0,51965.1,658.7130922464088,871.5039999999999,1,0.0,11586763.292614331,1.0,11586763,11586763,0.0
1516,29065,Salem,MO,1.0,42666.0,47150.11111111111,697.9515693998202,1969.7649999999999,3,0.000507674773386673,29778801.66001273,0.6666666666666666,19852534,14889400,2.3437866216659635e-05
1517,29067,Vanzant,MO,2.0,29991.0,36295.42857142857,544.5717106036944,1146.665,1,0.00174418858166945,16332250.1727154,-0.9999999999999996,-16332250,5444083,6.668667266846721e-05
1518,29069,Whiteoak,MO,0.0,26281.0,31977.428571428572,454.44410821137626,766.1270000000001,0,0.0,11943245.607903179,0.5,5971622,11943245,0.0
1519,29071,Washington,MO,4.0,105504.0,50073.916666666664,552.8759534986818,1473.4509999999998,5,0.0027147153179847856,58330624.597924925,1.0,58330624,11666124,3.791325447376403e-05
1520,29073,Rosebud,MO,2.0,29178.0,43262.0,562.8649791602949,1192.6549999999997,0,0.0016769308811014085,16423274.361939084,0.5,8211637,5474424,6.854479402289396e-05
1521,29075,Worth,MO,0.0,7204.0,43894.90909090909,647.9420615141952,847.1019999999999,0,0.0,4667774.611148262,0.5,2333887,4667774,0.0
1522,29077,Willard,MO,10.0,245964.0,52145.8,602.3552336953356,1117.0530000000003,17,0.00895212671198233,148157702.70063955,0.6470588235294118,95866748,13468882,4.065635621473061e-05
1523,29079,Trenton,MO,0.0,9656.0,43348.42857142857,665.2957562015865,725.9970000000001,0,0.0,6424095.82188252,0.5,3212047,6424095,0.0
1524,29081,Ridgeway,MO,0.0,8750.0,42933.0,586.2270470731088,1179.8149999999998,0,0.0,5129486.661889702,0.5,2564743,5129486,0.0
1525,29083,Windsor,MO,0.0,21666.0,43211.0,580.5300248657103,1153.7540000000001,1,0.0,12577763.518740479,1.0,12577763,12577763,0.0
1526,29085,Wheatland,MO,0.0,16422.0,30958.777777777777,441.5404865306341,652.1059999999999,0,0.0,7250977.869806074,0.5,3625488,7250977,0.0
1527,29087,Skidmore,MO,0.0,4025.0,41771.5,597.9077221930214,580.0930000000001,0,0.0,2406578.5818269113,0.5,1203289,2406578,0.0
1528,29089,Salisbury,MO,0.0,14408.0,55138.0,698.6293585594498,940.771,0,0.0,10065851.798124552,0.5,5032925,10065851,0.0
1529,29091,Willow Springs,MO,2.0,36524.0,31662.0,445.9696285427614,1582.306,1,0.0012639780168943301,16288594.712895818,-0.9999999999999996,-16288594,5429531,5.475851494907458e-05
1530,29093,Vulcan,MO,1.0,11858.0,39952.916666666664,613.4117944039223,735.901,0,0.0013588784360939856,7273837.05804171,0.5,3636918,3636918,8.433125316242199e-05
1531,29095,Sibley,MO,24.0,538437.0,53060.098360655735,539.1089095109611,861.479,31,0.027859065630154653,290276183.91035336,0.8064516129032258,234093696,11611047,4.45734598476702e-05
1532,29097,Webb City,MO,1.0,100543.0,50918.63157894737,642.0278541684282,1006.644,6,0.0009933998513873823,64551406.54165628,0.3333333333333333,21517135,32275703,9.945993256616572e-06
1533,29099,Valles Mines,MO,4.0,217779.0,53325.92592592593,585.5198034257043,1052.6349999999998,15,0.0037999876500401384,127513917.27024645,0.3333333333333333,42504639,25502783,1.8367243857304882e-05
1534,29101,Windsor,MO,1.0,75773.0,53172.23809523809,638.3309047973164,1941.131,2,0.000515163582468159,48368247.649207056,1.0,48368247,24184123,1.3197313027067689e-05
1535,29103,Rutledge,MO,0.0,4531.0,43326.77777777778,599.1412223555154,746.1909999999999,0,0.0,2714708.8784928406,0.5,1357354,2714708,0.0
1536,29105,Stoutland,MO,1.0,50634.0,45016.92857142857,605.7568903297681,1656.979,3,0.0006035079503119834,30671894.384957477,0.6666666666666666,20447929,15335947,1.974957538412924e-05
1537,29107,Wellington,MO,1.0,37930.0,53562.23529411765,681.3934103143545,914.743,0,0.001093203227573209,25845252.053223465,0.5,12922626,12922626,2.6364355391510678e-05
1538,29109,Wentworth,MO,1.0,61323.0,43366.142857142855,564.6819618117511,1550.275,1,0.000645046846527229,34627991.94418201,0.0,0,17313995,1.6307095217128973e-05
1539,29111,Williamstown,MO,0.0,8919.0,51545.63636363636,740.6355297456784,773.3849999999999,0,0.0,6605728.289801706,0.5,3302864,6605728,0.0
1540,29113,Wright City,MO,0.0,71638.0,54465.82352941176,616.9132789859902,1317.01,2,0.0,44194433.47999837,0.5,22097216,44194433,0.0
1541,29115,Winigan,MO,0.0,13486.0,43770.1875,644.0142541312518,1296.5210000000002,0,0.0,8685176.231214063,0.5,4342588,8685176,0.0
1542,29117,Wheeling,MO,0.0,20608.0,44051.916666666664,635.4743768530479,1135.17,0,0.0,13095855.958187612,0.5,6547927,13095855,0.0
1543,29119,Washburn,MO,2.0,41381.0,36327.357142857145,469.808784374566,997.4629999999999,1,0.002005086905479201,19441157.306203917,-0.9999999999999996,-19441157,6480385,4.833135980280805e-05
1544,29121,New Cambria,MO,0.0,15939.0,44042.4375,643.3858425814902,1309.29,0,0.0,10254926.944906373,0.5,5127463,10254926,0.0
1545,29123,Ironton,MO,1.0,15065.0,36166.5,560.8943681887572,936.6510000000001,0,0.0010676335155783744,8449873.656763626,0.5,4224936,4224936,6.637902422834384e-05
1546,29125,Vienna,MO,2.0,41742.0,39834.7,565.3352871527047,1254.631,2,0.0015940941998085492,23598225.5563282,0.5000000000000002,11799112,7866075,4.791337262229888e-05
1547,29127,Taylor,MO,1.0,26661.0,51446.7,738.8888048667457,753.088,1,0.0013278660661171073,19699514.426552307,0.0,0,9849757,3.750797044371929e-05
1548,29129,Spickard,MO,0.0,3659.0,38465.28571428572,566.7849947589236,729.658,0,0.0,2073866.2958229017,0.5,1036933,2073866,0.0
1549,29131,Ulman,MO,0.0,42642.0,49291.78947368421,620.4627850139714,1256.9470000000006,0,0.0,26457774.07856577,0.5,13228887,26457774,0.0
1550,29133,Wyatt,MO,0.0,27508.0,34309.0,468.6021853311645,703.576,1,0.0,12890308.914089672,1.0,12890308,12890308,0.0
1551,29135,Wooldridge,MO,2.0,30950.0,49050.78571428572,669.8416919821606,1041.2420000000002,0,0.0019207830648398736,20731600.36684787,0.5,10365800,6910533,6.462035541195476e-05
1552,29137,Stoutsville,MO,0.0,43466.0,47158.666666666664,649.6882890704377,1716.1789999999999,2,0.0,28239351.172735646,0.5,14119675,28239351,0.0
1553,29139,Wellsville,MO,1.0,14704.0,47562.72727272727,642.1375467759212,985.542,0,0.0010146701003102862,9441990.487793146,0.5,4720995,4720995,6.800870511425463e-05
1554,29141,Versailles,MO,3.0,36222.0,44662.8,616.9220317381354,1155.834,0,0.002595528423631767,22346149.83361874,0.5,11173074,5586537,8.282259400364419e-05
1555,29143,Tallapoosa,MO,0.0,35044.0,31991.176470588234,475.7221675978233,1196.7250000000001,1,0.0,16671207.641298119,1.0,16671207,16671207,0.0
1556,29145,Wentworth,MO,1.0,66760.0,42317.933333333334,554.5360129940392,1035.228,3,0.0009659707813158067,37020824.22748206,0.6666666666666666,24680549,18510412,1.4979029358897544e-05
1557,29147,Stanberry,MO,0.0,18015.0,48324.166666666664,704.0971491471091,1161.653,1,0.0,12684310.14188517,1.0,12684310,12684310,0.0
1558,29149,Thayer,MO,0.0,7521.0,33519.4,497.25402727487364,533.255,0,0.0,3739847.5391343245,0.5,1869923,3739847,0.0
1559,29151,Westphalia,MO,1.0,38143.0,46332.4375,707.897647095646,1170.85,2,0.0008540803689627194,27001339.953169227,1.0,27001339,13500669,2.6217130272920327e-05
1560,29153,Zanoni,MO,1.0,17231.0,30083.684210526317,452.17037242255674,1455.9889999999998,0,0.000686818375688278,7791347.687213075,0.5,3895673,3895673,5.803493703209332e-05
1561,29155,Wardell,MO,0.0,25935.0,34381.46153846154,474.9918471873925,874.5719999999999,0,0.0,12318913.556805026,0.5,6159456,12318913,0.0
1562,29157,Uniontown,MO,1.0,24692.0,60252.555555555555,804.0115782469651,1022.3309999999999,1,0.0009781567809251602,19852653.890074063,0.0,0,9926326,4.0498947027377285e-05
1563,29159,Windsor,MO,1.0,59575.0,45081.529411764706,601.7740778567894,1861.393,3,0.0005372320622243664,35850690.68831823,0.6666666666666666,23900460,17925345,1.678556441460344e-05
1564,29161,Salem,MO,2.0,60125.0,36002.333333333336,443.24717582645417,2089.0280000000002,3,0.0009573830508734204,26650236.446565557,1.0,26650236,8883412,3.3264033264033264e-05
1565,29163,Vandalia,MO,0.0,25298.0,43764.916666666664,587.4318484997149,1133.772,0,0.0,14860850.903345786,0.5,7430425,14860850,0.0
1566,29165,Weston,MO,4.0,154602.0,59464.65,616.3008921705098,647.4110000000001,11,0.006178455417038017,95281350.53134514,0.45454545454545453,43309704,19056270,2.587288650858333e-05
1567,29167,Willard,MO,1.0,46248.0,46742.27777777778,649.7879240561005,1281.332,1,0.00078043785685521,30051391.911746535,0.0,0,15025695,2.1622556651098426e-05
1568,29169,Waynesville,MO,0.0,40826.0,44321.454545454544,548.9585098496117,1147.925,0,0.0,22411780.12312025,0.5,11205890,22411780,0.0
1569,29171,Worthington,MO,0.0,5478.0,33174.22222222222,470.71684421912335,825.156,0,0.0,2578586.8726323578,0.5,1289293,2578586,0.0
1570,29173,Vandalia,MO,1.0,34653.0,40860.1,565.5840315893226,1103.4150000000002,1,0.0009062773299257304,19599183.4466648,0.0,0,9799591,2.8857530372550716e-05
1571,29175,Salisbury,MO,0.0,24655.0,46184.307692307695,631.842032173039,1099.994,1,0.0,15578065.303226277,1.0,15578065,15578065,0.0
1572,29177,Richmond,MO,2.0,30677.0,54935.333333333336,735.316041260765,985.7189999999999,1,0.002028975803449056,22557290.197756488,-0.9999999999999996,-22557290,7519096,6.519542328128565e-05
1573,29179,Van Buren,MO,0.0,11998.0,39053.4,599.4236601960771,1513.8870000000004,0,0.0,7191885.075032533,0.5,3595942,7191885,0.0
1574,29181,Oxly,MO,0.0,10272.0,34924.0,537.9784848556676,658.784,0,0.0,5526114.996437417,0.5,2763057,5526114,0.0
1575,29183,West Alton,MO,9.0,282507.0,76418.78571428571,747.9836181856207,693.739,24,0.012973178673824018,211310608.02276513,0.4166666666666667,88046086,21131060,3.185761768734934e-05
1576,29185,Weaubleau,MO,0.0,22390.0,35101.357142857145,501.8136532266423,1538.9540000000002,0,0.0,11235607.695744522,0.5,5617803,11235607,0.0
1577,29186,Sainte Genevieve,MO,4.0,75263.0,46552.0,587.2815990475876,1295.863,5,0.0030867460526305636,44200574.98911859,1.0,44200574,8840114,5.314696464398177e-05
1578,29187,Valles Mines,MO,5.0,102851.0,41542.4375,524.5594805847542,1443.2539999999997,7,0.003464393654893734,53951467.13762255,0.8571428571428571,46244114,8991911,4.8614014448085095e-05
1579,29189,Saint Louis,MO,14.0,791595.0,68574.68085106384,647.0169350401924,609.622,62,0.022965050473900222,512175370.6931411,0.24193548387096775,123913396,34145024,1.7685811557677852e-05
1580,29195,Waverly,MO,0.0,21207.0,48276.71428571428,658.6511883694822,1063.851,1,0.0,13968015.751751607,1.0,13968015,13968015,0.0
1581,29197,Queen City,MO,0.0,3980.0,40628.5,613.3191635871377,416.365,0,0.0,2441010.271076808,0.5,1220505,2441010,0.0
1582,29199,Rutledge,MO,0.0,3295.0,40296.25,597.8659304801574,400.15400000000005,0,0.0,1969968.2409321188,0.5,984984,1969968,0.0
1583,29201,Vanduser,MO,0.0,38012.0,39604.0,557.6823980983388,873.9350000000001,1,0.0,21198623.316514056,1.0,21198623,21198623,0.0
1584,29203,Winona,MO,0.0,21969.0,30154.85714285714,476.8824072792075,1828.27,1,0.0,10476629.605516909,1.0,10476629,10476629,0.0
1585,29205,Shelbyville,MO,0.0,5500.0,51730.11111111111,770.1619506955484,703.1949999999999,0,0.0,4235890.728825516,0.5,2117945,4235890,0.0
1586,29207,Sikeston,MO,0.0,41871.0,35752.230769230766,494.9010602462667,1258.7060000000001,2,0.0,20722002.29357143,0.5,10361001,20722002,0.0
1587,29209,Spokane,MO,2.0,89634.0,43804.76470588235,527.4858109288837,1013.337,4,0.0019736770689316586,47280663.17679956,0.75,35460497,15760221,2.2312961599393088e-05
1588,29211,Winigan,MO,0.0,9128.0,43927.769230769234,669.1974159281051,1340.7269999999999,0,0.0,6108434.012591743,0.5,3054217,6108434,0.0
1589,29213,Walnut Shade,MO,1.0,58145.0,43034.47368421053,551.7823742972436,1273.4779999999998,2,0.0007852510997441653,32083386.153513227,1.0,32083386,16041693,1.7198383351964915e-05
1590,29215,Yukon,MO,1.0,45676.0,33045.0,405.4455980048533,2806.8619999999996,1,0.0003562697417970674,18519133.13446968,0.0,0,9259566,2.189333566862247e-05
1591,29217,Walker,MO,0.0,21972.0,39489.42857142857,561.2893193356908,1256.8470000000002,1,0.0,12332648.924443798,1.0,12332648,12332648,0.0
1592,29219,Wright City,MO,1.0,55149.0,57690.4,634.115255995715,991.8059999999999,2,0.0010082616963398084,34970822.252907686,1.0,34970822,17485411,1.8132695062467135e-05
1593,29221,Tiff,MO,0.0,71026.0,42330.38888888889,556.941483873508,1737.9740000000002,3,0.0,39557325.833599776,0.3333333333333333,13185775,39557325,0.0
1594,29223,Williamsville,MO,0.0,15435.0,27021.416666666668,420.33024092506895,1261.261,0,0.0,6487797.268678439,0.5,3243898,6487797,0.0
1595,29225,Strafford,MO,0.0,45808.0,44913.36363636364,595.5076605456228,1262.99,1,0.0,27279014.914273888,1.0,27279014,27279014,0.0
1596,29227,Worth,MO,0.0,1958.0,41647.333333333336,586.2961332325091,360.00600000000003,0,0.0,1147967.8288692527,0.5,573983,1147967,0.0
1597,29229,Seymour,MO,0.0,34099.0,36048.833333333336,437.47408358557385,1502.2110000000002,1,0.0,14917428.776184482,1.0,14917428,14917428,0.0
1598,29510,Saint Louis,MO,23.0,434336.0,41829.73333333333,423.44730940772416,140.886,30,0.16325255880641087,183918410.57891327,0.8,147134728,7663267,5.295439475429161e-05
1599,30001,Wise River,MT,1.0,7129.0,49343.555555555555,698.2274817675471,6192.534,0,0.00016148478151270548,4977663.717520843,0.5,2488831,2488831,0.00014027212792818068
1600,30003,Wyola,MT,6.0,38201.0,41164.28571428572,535.5164663858935,4865.496999999999,3,0.0012331730961914068,20457264.53240752,-0.33333333333333304,-6819088,2922466,0.00015706395120546583
1601,30005,Zurich,MT,3.0,14171.0,38573.2,446.4972640107888,6871.5470000000005,0,0.00043658291211571426,6327312.728296888,0.5,3163656,1581828,0.00021169995060334485
1602,30007,Winston,MT,1.0,12618.0,41618.0,503.4073999232226,3153.748,0,0.00031708303897457884,6351994.572231223,0.5,3175997,3175997,7.925186241876684e-05
1603,30009,Roscoe,MT,2.0,20745.0,63013.92307692308,651.4126224403713,2356.972,0,0.0008485463552388402,13513554.852525502,0.5,6756777,4504518,9.640877319836105e-05
1604,30011,Ekalaka,MT,0.0,997.0,46995.333333333336,515.298158294213,3220.9790000000003,0,0.0,513752.2638193303,0.5,256876,513752,0.0
1605,30013,Vaughn,MT,4.0,62585.0,49573.11111111111,638.5557777452947,3403.753,5,0.0011751734041806207,39964013.35018927,1.0,39964013,7992802,6.391307821362946e-05
1606,30015,Rudyard,MT,2.0,27966.0,46090.21428571428,652.1134527228542,6255.178,2,0.0003197351058594975,18237004.81884734,0.5000000000000002,9118502,6079001,7.15154115711936e-05
1607,30017,Volborg,MT,1.0,9839.0,41273.0,500.873543321141,6084.704000000001,0,0.00016434653189374536,4928094.792736706,0.5,2464047,2464047,0.00010163634515702815
1608,30019,Wolf Point,MT,1.0,4972.0,38941.0,556.8097874950004,3150.6099999999997,0,0.0003173988529205456,2768458.263425142,0.5,1384229,1384229,0.00020112630732099757
1609,30021,Wibaux,MT,2.0,9227.0,53474.5,792.1714217741702,5240.683,0,0.00038162964636479635,7309365.708710268,0.5,3654682,2436455,0.00021675517502980384
1610,30023,Wise River,MT,5.0,37257.0,34827.0,491.1282072199812,2058.54,2,0.0024289059236157666,18297963.61639484,-0.9999999999999996,-18297963,3049660,0.00013420296856966475
1611,30025,Willard,MT,1.0,2212.0,42324.25,618.388386261935,2349.265,0,0.0004256650484300409,1367875.1104114002,0.5,683937,683937,0.0004520795660036166
1612,30027,Winnett,MT,1.0,12824.0,40431.0,539.8769080402856,7524.277999999999,0,0.00013290311708312745,6923381.468708622,0.5,3461690,3461690,7.797878976918278e-05
1613,30029,Whitefish,MT,12.0,78100.0,41933.117647058825,448.6854579482921,5494.6720000000005,6,0.0021839338180695772,35042334.265761614,-0.16666666666666666,-5840389,2695564,0.00015364916773367477
1614,30031,Wilsall,MT,17.0,74967.0,58208.2,626.3640244387337,3622.7240000000006,5,0.004692601478887157,46956631.82009855,-1.6,-75130610,2608701,0.00022676644390198355
1615,30033,Sand Springs,MT,0.0,778.0,48766.6,606.4295089307301,4307.009,0,0.0,471802.15794810804,0.5,235901,471802,0.0
1616,30035,Valier,MT,1.0,9422.0,32531.2,506.4732282783024,3542.9939999999997,0,0.0002822471615814196,4771990.756838165,0.5,2385995,2385995,0.00010613457864572278
1617,30037,Shawmut,MT,0.0,3964.0,40109.5,613.85677504249,2406.875,0,0.0,2433328.25626843,0.5,1216664,2433328,0.0
1618,30039,Philipsburg,MT,3.0,10696.0,50515.4,702.9233342553038,2380.124,0,0.001260438531773975,7518467.983194729,0.5,3759233,1879616,0.00028047868362004487
1619,30041,Rudyard,MT,3.0,14476.0,44633.8,689.046562840357,5605.156000000001,0,0.0005352214996335515,9974638.043677008,0.5,4987319,2493659,0.0002072395689416966
1620,30043,Whitehall,MT,7.0,65050.0,57012.1,673.7250231268921,2683.345,4,0.002608684310068217,43825812.75440433,0.0,0,5478226,0.00010760953112990008
1621,30045,Stanford,MT,0.0,2334.0,41510.0,562.9585955600362,2590.159,0,0.0,1313945.3620371246,0.5,656972,1313945,0.0
1622,30047,Saint Ignatius,MT,4.0,28895.0,43762.066666666666,492.6477306339537,1983.2670000000003,0,0.0020168741778086355,14235056.176668093,0.5,7117528,2847011,0.00013843225471534869
1623,30049,Wolf Creek,MT,5.0,54406.0,53188.545454545456,610.0712347658972,4334.612,4,0.0011535057809095716,33191535.598673403,0.5000000000000002,16595767,5531922,9.190162849685696e-05
1624,30051,Whitlash,MT,0.0,2200.0,24541.0,338.42334008582543,1964.9129999999998,0,0.0,744531.348188816,0.5,372265,744531,0.0
1625,30053,Troy,MT,2.0,15062.0,31566.85714285714,369.1714904849629,2897.246,0,0.0006903107295687008,5560460.989684511,0.5,2780230,1853486,0.0001327844907714779
1626,30055,Wolf Point,MT,1.0,5047.0,49561.666666666664,700.6160753951344,4252.231,0,0.0002351706668805152,3536009.3325192435,0.5,1768004,1768004,0.00019813750743015652
1627,30057,Whitehall,MT,7.0,38479.0,43269.1875,473.3868465667939,4352.366,2,0.0016083206237710707,18215452.46904366,-2.0,-36430904,2276931,0.00018191740949608878
1628,30059,Wilsall,MT,1.0,2279.0,45075.5,664.8795195590618,2861.8940000000002,0,0.00034941895122600627,1515260.425075102,0.5,757630,757630,0.00043878894251864854
1629,30061,Superior,MT,0.0,6360.0,36269.142857142855,282.4944436359236,2015.429,0,0.0,1796664.661524474,0.5,898332,1796664,0.0
1630,30063,Seeley Lake,MT,13.0,91315.0,49525.5625,520.4533731292447,3294.6750000000006,5,0.003945760962765674,47525199.76729698,-0.8000000000000004,-38020159,3394657,0.00014236434320757816
1631,30065,Roundup,MT,0.0,4217.0,45229.2,637.1875346344048,2701.0609999999997,0,0.0,2687019.833553285,0.5,1343509,2687019,0.0
1632,30067,Wilsall,MT,10.0,38164.0,39372.27272727273,429.93498712164615,3735.9990000000003,3,0.002676660245358738,16408038.848510504,-1.6666666666666667,-27346731,1491639,0.0002620270411906509
1633,30069,Winnett,MT,0.0,684.0,26916.666666666668,433.36429087031297,2301.524,0,0.0,296421.17495529406,0.5,148210,296421,0.0
1634,30071,Zortman,MT,1.0,3626.0,38169.71428571428,520.7041519340112,6612.732999999999,0,0.00015122340490686682,1888073.2549127245,0.5,944036,944036,0.0002757859900717044
1635,30073,Valier,MT,0.0,4681.0,36748.166666666664,535.9576779061514,1995.862,0,0.0,2508817.8902786947,0.5,1254408,2508817,0.0
1636,30075,Volborg,MT,0.0,1223.0,38118.4,456.08985828439853,2964.0019999999995,0,0.0,557797.8966818195,0.5,278898,557797,0.0
1637,30077,Ovando,MT,2.0,13412.0,46120.0,644.9401115075754,2672.005,0,0.0007485015933727669,8649936.775539601,0.5,4324968,2883312,0.00014912019087384433
1638,30079,Terry,MT,1.0,7782.0,49958.833333333336,753.3681152420831,4567.46,0,0.0002189400673459647,5862710.672813891,0.5,2931355,2931355,0.00012850167052171679
1639,30081,Victor,MT,5.0,32673.0,38833.555555555555,392.9214788579009,2351.6330000000003,1,0.0021261821040953243,12837923.478724197,-4.000000000000002,-51351693,2139653,0.000153031555106663
1640,30083,Sidney,MT,1.0,11888.0,58440.333333333336,817.337974728782,3970.571,0,0.00025185294508019124,9716513.84357576,0.5,4858256,4858256,8.411843876177658e-05
1641,30085,Wolf Point,MT,1.0,7603.0,58827.875,870.2748388660418,3662.9780000000005,0,0.0002730019126514,6616699.599898516,0.5,3308349,3308349,0.00013152702880441932
1642,30087,Rosebud,MT,0.0,6727.0,37849.11111111111,512.7109097866789,5063.1,0,0.0,3449006.290134989,0.5,1724503,3449006,0.0
1643,30089,Trout Creek,MT,0.0,11558.0,36927.90909090909,532.742232567282,3329.0319999999997,0,0.0,6157434.724012646,0.5,3078717,6157434,0.0
1644,30091,Westby,MT,0.0,2787.0,42465.3,554.1558500824806,1794.127,0,0.0,1544432.3541798734,0.5,772216,1544432,0.0
1645,30093,Wise River,MT,4.0,35885.0,51122.0,580.6924205357999,2582.375,2,0.0015489617116026912,20838147.510927178,-0.5,-10419073,4167629,0.00011146718684687195
1646,30095,Ryegate,MT,1.0,19212.0,57401.846153846156,716.9180216299169,4544.188999999999,0,0.0002200612694586427,13773429.031553963,0.5,6886714,6886714,5.205080158234437e-05
1647,30097,Roberts,MT,0.0,3818.0,56343.833333333336,736.8340251937794,2459.7839999999997,0,0.0,2813232.30818985,0.5,1406616,2813232,0.0
1648,30099,Vaughn,MT,0.0,8376.0,49931.333333333336,635.5781080947999,2954.5489999999995,0,0.0,5323602.233402044,0.5,2661801,5323602,0.0
1649,30101,Whitlash,MT,1.0,7123.0,37621.4,523.4952640772531,3354.575,0,0.0002981003554846739,3728856.766022274,0.5,1864428,1864428,0.00014039028499227853
1650,30103,Sanders,MT,0.0,2788.0,47335.5,554.8645540126095,3333.2109999999993,0,0.0,1546962.3765871553,0.5,773481,1546962,0.0
1651,30105,Wolf Point,MT,2.0,9618.0,52521.769230769234,672.9134754545328,7247.578,0,0.0002759542567185893,6472081.806921696,0.5,3236040,2157360,0.0002079434393844874
1652,30107,Two Dot,MT,1.0,1663.0,36637.6,543.5797433422911,2154.8179999999998,0,0.00046407631642208304,903973.11317823,0.5,451986,451986,0.0006013229104028864
1653,30109,Wibaux,MT,1.0,864.0,47132.0,695.54560640022,889.295,0,0.001124486250344374,600951.40392979,0.5,300475,300475,0.0011574074074074073
1654,30111,Worden,MT,8.0,118082.0,56804.75,616.2490113610228,3331.049,9,0.0024016458478995657,72767915.75953229,1.0,72767915,8085323,6.77495299876357e-05
1655,31001,Wood River,NE,2.0,26860.0,57033.57142857143,778.0880987833025,1249.7559999999999,1,0.0016003123809767668,20899446.333319504,-0.9999999999999996,-20899446,6966482,7.44601638123604e-05
1656,31003,Tilden,NE,0.0,9022.0,51248.75,796.5008380829531,1687.144,0,0.0,7186030.5611844035,0.5,3593015,7186030,0.0
1657,31005,Whitman,NE,0.0,3131.0,39058.857142857145,561.3964117826812,2925.095,0,0.0,1757732.1652915748,0.5,878866,1757732,0.0
1658,31007,Potter,NE,0.0,4697.0,47636.0,584.5328523978653,1489.1719999999998,0,0.0,2745550.8077127733,0.5,1372775,2745550,0.0
